inventory_snapshot_id,snapshot_date,product_id,channel_id,on_hand_qty,on_order_qty,units_sold_in_week,reorder_point,is_stockout
INV-0004642,2024-05-20,APP-0003,CH-MW-01,57,0,4,15,False
INV-0004643,2024-05-20,APP-0003,CH-WE-01,14,75,10,15,False
INV-0004644,2024-05-20,APP-0003,CH-ON-01,56,0,13,15,False
INV-0004645,2024-05-20,APP-0003,CH-WS-01,54,0,0,15,False
INV-0004646,2024-05-20,APP-0004,CH-NE-01,65,0,7,39,False
INV-0004647,2024-05-20,APP-0004,CH-MW-01,72,0,6,39,False
INV-0004648,2024-05-20,APP-0004,CH-WE-01,52,0,7,39,False
INV-0004649,2024-05-20,APP-0004,CH-ON-01,38,97,15,39,False
INV-0004650,2024-05-20,APP-0004,CH-WS-01,98,0,4,39,False
INV-0004651,2024-05-20,APP-0005,CH-NE-01,87,0,4,36,False
INV-0004652,2024-05-20,APP-0005,CH-MW-01,71,0,0,36,False
INV-0004653,2024-05-20,APP-0005,CH-WE-01,106,0,7,36,False
INV-0004654,2024-05-20,APP-0005,CH-ON-01,83,0,11,36,False
INV-0004655,2024-05-20,APP-0005,CH-WS-01,87,0,0,36,False
INV-0004656,2024-05-20,APP-0006,CH-NE-01,41,0,7,38,False
INV-0004657,2024-05-20,APP-0006,CH-MW-01,43,0,5,38,False
INV-0004658,2024-05-20,APP-0006,CH-WE-01,48,0,10,38,False
INV-0004659,2024-05-20,APP-0006,CH-ON-01,41,0,9,38,False
INV-0004660,2024-05-20,APP-0006,CH-WS-01,49,0,0,38,False
INV-0004661,2024-05-20,APP-0007,CH-NE-01,22,69,19,28,False
INV-0004662,2024-05-20,APP-0007,CH-MW-01,74,0,8,28,False
INV-0004663,2024-05-20,APP-0007,CH-WE-01,87,0,3,28,False
INV-0004664,2024-05-20,APP-0007,CH-ON-01,71,0,7,28,False
INV-0004665,2024-05-20,APP-0007,CH-WS-01,46,0,4,28,False
INV-0004666,2024-05-20,APP-0008,CH-NE-01,66,0,9,17,False
INV-0004667,2024-05-20,APP-0008,CH-MW-01,73,0,10,17,False
INV-0004668,2024-05-20,APP-0008,CH-WE-01,51,0,18,17,False
INV-0004669,2024-05-20,APP-0008,CH-ON-01,7,110,13,17,False
INV-0004670,2024-05-20,APP-0008,CH-WS-01,92,0,1,17,False
INV-0004671,2024-05-20,APP-0009,CH-NE-01,39,0,2,21,False
INV-0004672,2024-05-20,APP-0009,CH-MW-01,52,0,4,21,False
INV-0004673,2024-05-20,APP-0009,CH-WE-01,57,0,6,21,False
INV-0004674,2024-05-20,APP-0009,CH-ON-01,45,0,4,21,False
INV-0004675,2024-05-20,APP-0009,CH-WS-01,35,0,13,21,False
INV-0004676,2024-05-20,APP-0010,CH-NE-01,63,0,25,34,False
INV-0004677,2024-05-20,APP-0010,CH-MW-01,113,0,8,34,False
INV-0004678,2024-05-20,APP-0010,CH-WE-01,56,0,14,34,False
INV-0004679,2024-05-20,APP-0010,CH-ON-01,40,0,1,34,False
INV-0004680,2024-05-20,APP-0010,CH-WS-01,39,0,1,34,False
INV-0004681,2024-05-20,APP-0011,CH-NE-01,119,0,4,44,False
INV-0004682,2024-05-20,APP-0011,CH-MW-01,140,0,6,44,False
INV-0004683,2024-05-20,APP-0011,CH-WE-01,163,0,18,44,False
INV-0004684,2024-05-20,APP-0011,CH-ON-01,90,0,4,44,False
INV-0004685,2024-05-20,APP-0011,CH-WS-01,43,87,5,44,False
INV-0004686,2024-05-20,FTW-0012,CH-NE-01,102,0,16,42,False
INV-0004687,2024-05-20,FTW-0012,CH-MW-01,49,0,10,42,False
INV-0004688,2024-05-20,FTW-0012,CH-WE-01,63,0,11,42,False
INV-0004689,2024-05-20,FTW-0012,CH-ON-01,67,0,11,42,False
INV-0004690,2024-05-20,FTW-0012,CH-WS-01,69,0,1,42,False
INV-0004691,2024-05-20,FTW-0013,CH-NE-01,58,0,5,29,False
INV-0004692,2024-05-20,FTW-0013,CH-MW-01,53,0,10,29,False
INV-0004693,2024-05-20,FTW-0013,CH-WE-01,56,0,7,29,False
INV-0004694,2024-05-20,FTW-0013,CH-ON-01,53,0,10,29,False
INV-0004695,2024-05-20,FTW-0013,CH-WS-01,62,0,1,29,False
INV-0004696,2024-05-20,FTW-0014,CH-NE-01,51,0,6,27,False
INV-0004697,2024-05-20,FTW-0014,CH-MW-01,95,0,3,27,False
INV-0004698,2024-05-20,FTW-0014,CH-WE-01,51,0,14,27,False
INV-0004699,2024-05-20,FTW-0014,CH-ON-01,55,0,26,27,False
INV-0004700,2024-05-20,FTW-0014,CH-WS-01,86,0,3,27,False
INV-0004701,2024-05-20,FTW-0015,CH-NE-01,36,42,18,40,False
INV-0004702,2024-05-20,FTW-0015,CH-MW-01,81,0,7,40,False
INV-0004703,2024-05-20,FTW-0015,CH-WE-01,48,0,9,40,False
INV-0004704,2024-05-20,FTW-0015,CH-ON-01,107,0,6,40,False
INV-0004705,2024-05-20,FTW-0015,CH-WS-01,86,0,0,40,False
INV-0004706,2024-05-20,ACC-0017,CH-NE-01,79,0,7,31,False
INV-0004707,2024-05-20,ACC-0017,CH-MW-01,56,0,7,31,False
INV-0004708,2024-05-20,ACC-0017,CH-WE-01,52,0,14,31,False
INV-0004709,2024-05-20,ACC-0017,CH-ON-01,44,0,9,31,False
INV-0004710,2024-05-20,ACC-0017,CH-WS-01,61,0,4,31,False
INV-0004711,2024-05-20,ACC-0019,CH-NE-01,86,0,9,38,False
INV-0004712,2024-05-20,ACC-0019,CH-MW-01,84,0,3,38,False
INV-0004713,2024-05-20,ACC-0019,CH-WE-01,81,0,13,38,False
INV-0004714,2024-05-20,ACC-0019,CH-ON-01,70,0,15,38,False
INV-0004715,2024-05-20,ACC-0019,CH-WS-01,96,0,5,38,False
INV-0004716,2024-05-20,ACC-0021,CH-NE-01,55,0,7,36,False
INV-0004717,2024-05-20,ACC-0021,CH-MW-01,49,0,4,36,False
INV-0004718,2024-05-20,ACC-0021,CH-WE-01,39,0,7,36,False
INV-0004719,2024-05-20,ACC-0021,CH-ON-01,79,0,11,36,False
INV-0004720,2024-05-20,ACC-0021,CH-WS-01,45,0,0,36,False
INV-0004721,2024-05-20,ACC-0023,CH-NE-01,44,0,9,37,False
INV-0004722,2024-05-20,ACC-0023,CH-MW-01,60,0,6,37,False
INV-0004723,2024-05-20,ACC-0023,CH-WE-01,50,0,2,37,False
INV-0004724,2024-05-20,ACC-0023,CH-ON-01,64,0,14,37,False
INV-0004725,2024-05-20,ACC-0023,CH-WS-01,85,0,3,37,False
INV-0004726,2024-05-20,ACC-0024,CH-NE-01,73,0,5,16,False
INV-0004727,2024-05-20,ACC-0024,CH-MW-01,20,0,3,16,False
INV-0004728,2024-05-20,ACC-0024,CH-WE-01,107,0,8,16,False
INV-0004729,2024-05-20,ACC-0024,CH-ON-01,96,0,11,16,False
INV-0004730,2024-05-20,ACC-0024,CH-WS-01,37,0,0,16,False
INV-0004731,2024-05-20,HOM-0025,CH-NE-01,35,68,10,40,False
INV-0004732,2024-05-20,HOM-0025,CH-MW-01,57,0,11,40,False
INV-0004733,2024-05-20,HOM-0025,CH-WE-01,100,0,12,40,False
INV-0004734,2024-05-20,HOM-0025,CH-ON-01,18,93,23,40,False
INV-0004735,2024-05-20,HOM-0025,CH-WS-01,60,0,1,40,False
INV-0004736,2024-05-20,HOM-0026,CH-NE-01,46,0,7,26,False
INV-0004737,2024-05-20,HOM-0026,CH-MW-01,56,0,8,26,False
INV-0004738,2024-05-20,HOM-0026,CH-WE-01,33,0,19,26,False
INV-0004739,2024-05-20,HOM-0026,CH-ON-01,43,0,12,26,False
INV-0004740,2024-05-20,HOM-0026,CH-WS-01,47,0,0,26,False
INV-0004741,2024-05-20,HOM-0027,CH-NE-01,62,0,1,43,False
INV-0004742,2024-05-20,HOM-0027,CH-MW-01,97,0,18,43,False
INV-0004743,2024-05-20,HOM-0027,CH-WE-01,89,0,9,43,False
INV-0004744,2024-05-20,HOM-0027,CH-ON-01,35,66,25,43,False
INV-0004745,2024-05-20,HOM-0027,CH-WS-01,114,0,0,43,False
INV-0004746,2024-05-20,HOM-0028,CH-NE-01,37,0,13,24,False
INV-0004747,2024-05-20,HOM-0028,CH-MW-01,52,0,14,24,False
INV-0004748,2024-05-20,HOM-0028,CH-WE-01,81,0,15,24,False
INV-0004749,2024-05-20,HOM-0028,CH-ON-01,48,0,16,24,False
INV-0004750,2024-05-20,HOM-0028,CH-WS-01,57,0,2,24,False
INV-0004751,2024-05-20,HOM-0029,CH-NE-01,43,0,14,39,False
INV-0004752,2024-05-20,HOM-0029,CH-MW-01,108,0,7,39,False
INV-0004753,2024-05-20,HOM-0029,CH-WE-01,52,0,6,39,False
INV-0004754,2024-05-20,HOM-0029,CH-ON-01,68,0,14,39,False
INV-0004755,2024-05-20,HOM-0029,CH-WS-01,106,0,0,39,False
INV-0004756,2024-05-20,HOM-0031,CH-NE-01,63,0,3,25,False
INV-0004757,2024-05-20,HOM-0031,CH-MW-01,36,0,6,25,False
INV-0004758,2024-05-20,HOM-0031,CH-WE-01,73,0,6,25,False
INV-0004759,2024-05-20,HOM-0031,CH-ON-01,32,0,15,25,False
INV-0004760,2024-05-20,HOM-0031,CH-WS-01,77,0,0,25,False
INV-0004761,2024-05-20,HOM-0032,CH-NE-01,30,0,14,28,False
INV-0004762,2024-05-20,HOM-0032,CH-MW-01,64,0,8,28,False
INV-0004763,2024-05-20,HOM-0032,CH-WE-01,24,39,11,28,False
INV-0004764,2024-05-20,HOM-0032,CH-ON-01,54,0,14,28,False
INV-0004765,2024-05-20,HOM-0032,CH-WS-01,73,0,0,28,False
INV-0004766,2024-05-27,APP-0001,CH-NE-01,39,0,12,33,False
INV-0004767,2024-05-27,APP-0001,CH-MW-01,51,0,12,33,False
INV-0004768,2024-05-27,APP-0001,CH-WE-01,95,0,13,33,False
INV-0004769,2024-05-27,APP-0001,CH-ON-01,27,106,11,33,False
INV-0004770,2024-05-27,APP-0001,CH-WS-01,39,0,2,33,False
INV-0004771,2024-05-27,APP-0002,CH-NE-01,41,0,5,23,False
INV-0004772,2024-05-27,APP-0002,CH-MW-01,57,0,4,23,False
INV-0004773,2024-05-27,APP-0002,CH-WE-01,60,0,11,23,False
INV-0004774,2024-05-27,APP-0002,CH-ON-01,60,0,18,23,False
INV-0004775,2024-05-27,APP-0002,CH-WS-01,40,0,2,23,False
INV-0004776,2024-05-27,APP-0003,CH-NE-01,40,0,20,15,False
INV-0004777,2024-05-27,APP-0003,CH-MW-01,46,0,11,15,False
INV-0004778,2024-05-27,APP-0003,CH-WE-01,81,0,8,15,False
INV-0004779,2024-05-27,APP-0003,CH-ON-01,46,0,10,15,False
INV-0004780,2024-05-27,APP-0003,CH-WS-01,53,0,1,15,False
INV-0004781,2024-05-27,APP-0004,CH-NE-01,62,0,3,39,False
INV-0004782,2024-05-27,APP-0004,CH-MW-01,63,0,9,39,False
INV-0004783,2024-05-27,APP-0004,CH-WE-01,34,72,18,39,False
INV-0004784,2024-05-27,APP-0004,CH-ON-01,126,0,9,39,False
INV-0004785,2024-05-27,APP-0004,CH-WS-01,97,0,1,39,False
INV-0004786,2024-05-27,APP-0005,CH-NE-01,79,0,8,36,False
INV-0004787,2024-05-27,APP-0005,CH-MW-01,60,0,11,36,False
INV-0004788,2024-05-27,APP-0005,CH-WE-01,98,0,8,36,False
INV-0004789,2024-05-27,APP-0005,CH-ON-01,68,0,15,36,False
INV-0004790,2024-05-27,APP-0005,CH-WS-01,84,0,3,36,False
INV-0004791,2024-05-27,APP-0006,CH-NE-01,28,57,13,38,False
INV-0004792,2024-05-27,APP-0006,CH-MW-01,37,46,6,38,False
INV-0004793,2024-05-27,APP-0006,CH-WE-01,42,0,6,38,False
INV-0004794,2024-05-27,APP-0006,CH-ON-01,22,53,19,38,False
INV-0004795,2024-05-27,APP-0006,CH-WS-01,49,0,0,38,False
INV-0004796,2024-05-27,APP-0007,CH-NE-01,82,0,9,28,False
INV-0004797,2024-05-27,APP-0007,CH-MW-01,68,0,6,28,False
INV-0004798,2024-05-27,APP-0007,CH-WE-01,80,0,7,28,False
INV-0004799,2024-05-27,APP-0007,CH-ON-01,57,0,14,28,False
INV-0004800,2024-05-27,APP-0007,CH-WS-01,41,0,5,28,False
INV-0004801,2024-05-27,APP-0008,CH-NE-01,52,0,14,17,False
INV-0004802,2024-05-27,APP-0008,CH-MW-01,71,0,2,17,False
INV-0004803,2024-05-27,APP-0008,CH-WE-01,37,0,14,17,False
INV-0004804,2024-05-27,APP-0008,CH-ON-01,116,0,1,17,False
INV-0004805,2024-05-27,APP-0008,CH-WS-01,89,0,3,17,False
INV-0004806,2024-05-27,APP-0009,CH-NE-01,35,0,4,21,False
INV-0004807,2024-05-27,APP-0009,CH-MW-01,47,0,5,21,False
INV-0004808,2024-05-27,APP-0009,CH-WE-01,53,0,4,21,False
INV-0004809,2024-05-27,APP-0009,CH-ON-01,30,0,15,21,False
INV-0004810,2024-05-27,APP-0009,CH-WS-01,22,0,13,21,False
INV-0004811,2024-05-27,APP-0010,CH-NE-01,57,0,6,34,False
INV-0004812,2024-05-27,APP-0010,CH-MW-01,110,0,3,34,False
INV-0004813,2024-05-27,APP-0010,CH-WE-01,48,0,8,34,False
INV-0004814,2024-05-27,APP-0010,CH-ON-01,32,102,8,34,False
INV-0004815,2024-05-27,APP-0010,CH-WS-01,38,0,1,34,False
INV-0004816,2024-05-27,APP-0011,CH-NE-01,113,0,6,44,False
INV-0004817,2024-05-27,APP-0011,CH-MW-01,133,0,7,44,False
INV-0004818,2024-05-27,APP-0011,CH-WE-01,146,0,17,44,False
INV-0004819,2024-05-27,APP-0011,CH-ON-01,76,0,14,44,False
INV-0004820,2024-05-27,APP-0011,CH-WS-01,128,0,2,44,False
INV-0004821,2024-05-27,FTW-0012,CH-NE-01,92,0,10,42,False
INV-0004822,2024-05-27,FTW-0012,CH-MW-01,46,0,3,42,False
INV-0004823,2024-05-27,FTW-0012,CH-WE-01,57,0,6,42,False
INV-0004824,2024-05-27,FTW-0012,CH-ON-01,59,0,8,42,False
INV-0004825,2024-05-27,FTW-0012,CH-WS-01,69,0,0,42,False
INV-0004826,2024-05-27,FTW-0013,CH-NE-01,52,0,6,29,False
INV-0004827,2024-05-27,FTW-0013,CH-MW-01,50,0,3,29,False
INV-0004828,2024-05-27,FTW-0013,CH-WE-01,51,0,5,29,False
INV-0004829,2024-05-27,FTW-0013,CH-ON-01,41,0,12,29,False
INV-0004830,2024-05-27,FTW-0013,CH-WS-01,62,0,0,29,False
INV-0004831,2024-05-27,FTW-0014,CH-NE-01,45,0,6,27,False
INV-0004832,2024-05-27,FTW-0014,CH-MW-01,88,0,7,27,False
INV-0004833,2024-05-27,FTW-0014,CH-WE-01,46,0,5,27,False
INV-0004834,2024-05-27,FTW-0014,CH-ON-01,46,0,9,27,False
INV-0004835,2024-05-27,FTW-0014,CH-WS-01,86,0,0,27,False
INV-0004836,2024-05-27,FTW-0015,CH-NE-01,71,0,7,40,False
INV-0004837,2024-05-27,FTW-0015,CH-MW-01,77,0,4,40,False
INV-0004838,2024-05-27,FTW-0015,CH-WE-01,32,54,16,40,False
INV-0004839,2024-05-27,FTW-0015,CH-ON-01,100,0,7,40,False
INV-0004840,2024-05-27,FTW-0015,CH-WS-01,83,0,3,40,False
INV-0004841,2024-05-27,ACC-0017,CH-NE-01,71,0,8,31,False
INV-0004842,2024-05-27,ACC-0017,CH-MW-01,56,0,0,31,False
INV-0004843,2024-05-27,ACC-0017,CH-WE-01,30,90,22,31,False
INV-0004844,2024-05-27,ACC-0017,CH-ON-01,32,0,12,31,False
INV-0004845,2024-05-27,ACC-0017,CH-WS-01,57,0,4,31,False
INV-0004846,2024-05-27,ACC-0019,CH-NE-01,79,0,7,38,False
INV-0004847,2024-05-27,ACC-0019,CH-MW-01,80,0,4,38,False
INV-0004848,2024-05-27,ACC-0019,CH-WE-01,71,0,10,38,False
INV-0004849,2024-05-27,ACC-0019,CH-ON-01,60,0,10,38,False
INV-0004850,2024-05-27,ACC-0019,CH-WS-01,89,0,7,38,False
INV-0004851,2024-05-27,ACC-0021,CH-NE-01,48,0,7,36,False
INV-0004852,2024-05-27,ACC-0021,CH-MW-01,43,0,6,36,False
INV-0004853,2024-05-27,ACC-0021,CH-WE-01,36,93,3,36,False
INV-0004854,2024-05-27,ACC-0021,CH-ON-01,66,0,13,36,False
INV-0004855,2024-05-27,ACC-0021,CH-WS-01,43,0,2,36,False
INV-0004856,2024-05-27,ACC-0023,CH-NE-01,33,46,11,37,False
INV-0004857,2024-05-27,ACC-0023,CH-MW-01,48,0,12,37,False
INV-0004858,2024-05-27,ACC-0023,CH-WE-01,30,76,20,37,False
INV-0004859,2024-05-27,ACC-0023,CH-ON-01,45,0,19,37,False
INV-0004860,2024-05-27,ACC-0023,CH-WS-01,82,0,3,37,False
INV-0004861,2024-05-27,ACC-0024,CH-NE-01,64,0,9,16,False
INV-0004862,2024-05-27,ACC-0024,CH-MW-01,14,84,6,16,False
INV-0004863,2024-05-27,ACC-0024,CH-WE-01,103,0,4,16,False
INV-0004864,2024-05-27,ACC-0024,CH-ON-01,87,0,9,16,False
INV-0004865,2024-05-27,ACC-0024,CH-WS-01,37,0,0,16,False
INV-0004866,2024-05-27,HOM-0025,CH-NE-01,97,0,6,40,False
INV-0004867,2024-05-27,HOM-0025,CH-MW-01,45,0,12,40,False
INV-0004868,2024-05-27,HOM-0025,CH-WE-01,84,0,16,40,False
INV-0004869,2024-05-27,HOM-0025,CH-ON-01,104,0,7,40,False
INV-0004870,2024-05-27,HOM-0025,CH-WS-01,56,0,4,40,False
INV-0004871,2024-05-27,HOM-0026,CH-NE-01,40,0,6,26,False
INV-0004872,2024-05-27,HOM-0026,CH-MW-01,55,0,1,26,False
INV-0004873,2024-05-27,HOM-0026,CH-WE-01,25,43,8,26,False
INV-0004874,2024-05-27,HOM-0026,CH-ON-01,31,0,12,26,False
INV-0004875,2024-05-27,HOM-0026,CH-WS-01,47,0,0,26,False
INV-0004876,2024-05-27,HOM-0027,CH-NE-01,54,0,8,43,False
INV-0004877,2024-05-27,HOM-0027,CH-MW-01,83,0,14,43,False
INV-0004878,2024-05-27,HOM-0027,CH-WE-01,76,0,13,43,False
INV-0004879,2024-05-27,HOM-0027,CH-ON-01,85,0,16,43,False
INV-0004880,2024-05-27,HOM-0027,CH-WS-01,114,0,0,43,False
INV-0004881,2024-05-27,HOM-0028,CH-NE-01,34,0,3,24,False
INV-0004882,2024-05-27,HOM-0028,CH-MW-01,44,0,8,24,False
INV-0004883,2024-05-27,HOM-0028,CH-WE-01,72,0,9,24,False
INV-0004884,2024-05-27,HOM-0028,CH-ON-01,30,0,18,24,False
INV-0004885,2024-05-27,HOM-0028,CH-WS-01,56,0,1,24,False
INV-0004886,2024-05-27,HOM-0029,CH-NE-01,42,0,1,39,False
INV-0004887,2024-05-27,HOM-0029,CH-MW-01,99,0,9,39,False
INV-0004888,2024-05-27,HOM-0029,CH-WE-01,47,0,5,39,False
INV-0004889,2024-05-27,HOM-0029,CH-ON-01,48,0,20,39,False
INV-0004890,2024-05-27,HOM-0029,CH-WS-01,103,0,3,39,False
INV-0004891,2024-05-27,HOM-0031,CH-NE-01,47,0,16,25,False
INV-0004892,2024-05-27,HOM-0031,CH-MW-01,31,0,5,25,False
INV-0004893,2024-05-27,HOM-0031,CH-WE-01,62,0,11,25,False
INV-0004894,2024-05-27,HOM-0031,CH-ON-01,20,60,12,25,False
INV-0004895,2024-05-27,HOM-0031,CH-WS-01,71,0,6,25,False
INV-0004896,2024-05-27,HOM-0032,CH-NE-01,19,48,11,28,False
INV-0004897,2024-05-27,HOM-0032,CH-MW-01,63,0,1,28,False
INV-0004898,2024-05-27,HOM-0032,CH-WE-01,58,0,5,28,False
INV-0004899,2024-05-27,HOM-0032,CH-ON-01,48,0,6,28,False
INV-0004900,2024-05-27,HOM-0032,CH-WS-01,72,0,1,28,False
INV-0004901,2024-06-03,APP-0001,CH-NE-01,26,105,13,33,False
INV-0004902,2024-06-03,APP-0001,CH-MW-01,38,0,13,33,False
INV-0004903,2024-06-03,APP-0001,CH-WE-01,84,0,11,33,False
INV-0004904,2024-06-03,APP-0001,CH-ON-01,119,0,14,33,False
INV-0004905,2024-06-03,APP-0001,CH-WS-01,39,0,0,33,False
INV-0004906,2024-06-03,APP-0002,CH-NE-01,36,0,5,23,False
INV-0004907,2024-06-03,APP-0002,CH-MW-01,42,0,15,23,False
INV-0004908,2024-06-03,APP-0002,CH-WE-01,52,0,8,23,False
INV-0004909,2024-06-03,APP-0002,CH-ON-01,43,0,17,23,False
INV-0004910,2024-06-03,APP-0002,CH-WS-01,35,0,5,23,False
INV-0004911,2024-06-03,APP-0003,CH-NE-01,32,0,8,15,False
INV-0004912,2024-06-03,APP-0003,CH-MW-01,44,0,2,15,False
INV-0004913,2024-06-03,APP-0003,CH-WE-01,73,0,8,15,False
INV-0004914,2024-06-03,APP-0003,CH-ON-01,37,0,9,15,False
INV-0004915,2024-06-03,APP-0003,CH-WS-01,50,0,3,15,False
INV-0004916,2024-06-03,APP-0004,CH-NE-01,54,0,8,39,False
INV-0004917,2024-06-03,APP-0004,CH-MW-01,58,0,5,39,False
INV-0004918,2024-06-03,APP-0004,CH-WE-01,93,0,13,39,False
INV-0004919,2024-06-03,APP-0004,CH-ON-01,114,0,12,39,False
INV-0004920,2024-06-03,APP-0004,CH-WS-01,94,0,3,39,False
INV-0004921,2024-06-03,APP-0005,CH-NE-01,61,0,18,36,False
INV-0004922,2024-06-03,APP-0005,CH-MW-01,46,0,14,36,False
INV-0004923,2024-06-03,APP-0005,CH-WE-01,92,0,6,36,False
INV-0004924,2024-06-03,APP-0005,CH-ON-01,63,0,5,36,False
INV-0004925,2024-06-03,APP-0005,CH-WS-01,82,0,2,36,False
INV-0004926,2024-06-03,APP-0006,CH-NE-01,61,0,24,38,False
INV-0004927,2024-06-03,APP-0006,CH-MW-01,70,0,13,38,False
INV-0004928,2024-06-03,APP-0006,CH-WE-01,40,0,2,38,False
INV-0004929,2024-06-03,APP-0006,CH-ON-01,57,0,18,38,False
INV-0004930,2024-06-03,APP-0006,CH-WS-01,47,0,2,38,False
INV-0004931,2024-06-03,APP-0007,CH-NE-01,79,0,3,28,False
INV-0004932,2024-06-03,APP-0007,CH-MW-01,68,0,0,28,False
INV-0004933,2024-06-03,APP-0007,CH-WE-01,68,0,12,28,False
INV-0004934,2024-06-03,APP-0007,CH-ON-01,43,0,14,28,False
INV-0004935,2024-06-03,APP-0007,CH-WS-01,33,0,8,28,False
INV-0004936,2024-06-03,APP-0008,CH-NE-01,42,0,10,17,False
INV-0004937,2024-06-03,APP-0008,CH-MW-01,64,0,7,17,False
INV-0004938,2024-06-03,APP-0008,CH-WE-01,27,0,10,17,False
INV-0004939,2024-06-03,APP-0008,CH-ON-01,94,0,22,17,False
INV-0004940,2024-06-03,APP-0008,CH-WS-01,84,0,5,17,False
INV-0004941,2024-06-03,APP-0009,CH-NE-01,27,0,8,21,False
INV-0004942,2024-06-03,APP-0009,CH-MW-01,42,0,5,21,False
INV-0004943,2024-06-03,APP-0009,CH-WE-01,53,0,0,21,False
INV-0004944,2024-06-03,APP-0009,CH-ON-01,15,36,15,21,False
INV-0004945,2024-06-03,APP-0009,CH-WS-01,20,59,2,21,False
INV-0004946,2024-06-03,APP-0010,CH-NE-01,45,0,12,34,False
INV-0004947,2024-06-03,APP-0010,CH-MW-01,101,0,9,34,False
INV-0004948,2024-06-03,APP-0010,CH-WE-01,44,0,4,34,False
INV-0004949,2024-06-03,APP-0010,CH-ON-01,125,0,9,34,False
INV-0004950,2024-06-03,APP-0010,CH-WS-01,38,0,0,34,False
INV-0004951,2024-06-03,APP-0011,CH-NE-01,112,0,1,44,False
INV-0004952,2024-06-03,APP-0011,CH-MW-01,126,0,7,44,False
INV-0004953,2024-06-03,APP-0011,CH-WE-01,141,0,5,44,False
INV-0004954,2024-06-03,APP-0011,CH-ON-01,68,0,8,44,False
INV-0004955,2024-06-03,APP-0011,CH-WS-01,126,0,2,44,False
INV-0004956,2024-06-03,FTW-0012,CH-NE-01,76,0,16,42,False
INV-0004957,2024-06-03,FTW-0012,CH-MW-01,45,0,1,42,False
INV-0004958,2024-06-03,FTW-0012,CH-WE-01,46,0,11,42,False
INV-0004959,2024-06-03,FTW-0012,CH-ON-01,47,0,12,42,False
INV-0004960,2024-06-03,FTW-0012,CH-WS-01,64,0,5,42,False
INV-0004961,2024-06-03,FTW-0013,CH-NE-01,44,0,8,29,False
INV-0004962,2024-06-03,FTW-0013,CH-MW-01,47,0,3,29,False
INV-0004963,2024-06-03,FTW-0013,CH-WE-01,32,0,19,29,False
INV-0004964,2024-06-03,FTW-0013,CH-ON-01,25,36,16,29,False
INV-0004965,2024-06-03,FTW-0013,CH-WS-01,60,0,2,29,False
INV-0004966,2024-06-03,FTW-0014,CH-NE-01,30,0,15,27,False
INV-0004967,2024-06-03,FTW-0014,CH-MW-01,83,0,5,27,False
INV-0004968,2024-06-03,FTW-0014,CH-WE-01,43,0,3,27,False
INV-0004969,2024-06-03,FTW-0014,CH-ON-01,27,131,19,27,False
INV-0004970,2024-06-03,FTW-0014,CH-WS-01,78,0,8,27,False
INV-0004971,2024-06-03,FTW-0015,CH-NE-01,69,0,2,40,False
INV-0004972,2024-06-03,FTW-0015,CH-MW-01,73,0,4,40,False
INV-0004973,2024-06-03,FTW-0015,CH-WE-01,79,0,7,40,False
INV-0004974,2024-06-03,FTW-0015,CH-ON-01,87,0,13,40,False
INV-0004975,2024-06-03,FTW-0015,CH-WS-01,81,0,2,40,False
INV-0004976,2024-06-03,ACC-0017,CH-NE-01,60,0,11,31,False
INV-0004977,2024-06-03,ACC-0017,CH-MW-01,47,0,9,31,False
INV-0004978,2024-06-03,ACC-0017,CH-WE-01,111,0,9,31,False
INV-0004979,2024-06-03,ACC-0017,CH-ON-01,12,101,20,31,False
INV-0004980,2024-06-03,ACC-0017,CH-WS-01,56,0,1,31,False
INV-0004981,2024-06-03,ACC-0019,CH-NE-01,65,0,14,38,False
INV-0004982,2024-06-03,ACC-0019,CH-MW-01,71,0,9,38,False
INV-0004983,2024-06-03,ACC-0019,CH-WE-01,56,0,15,38,False
INV-0004984,2024-06-03,ACC-0019,CH-ON-01,41,0,19,38,False
INV-0004985,2024-06-03,ACC-0019,CH-WS-01,89,0,0,38,False
INV-0004986,2024-06-03,ACC-0020,CH-NE-01,57,0,12,23,False
INV-0004987,2024-06-03,ACC-0020,CH-MW-01,51,0,18,23,False
INV-0004988,2024-06-03,ACC-0020,CH-WE-01,65,0,4,23,False
INV-0004989,2024-06-03,ACC-0020,CH-ON-01,67,0,2,23,False
INV-0004990,2024-06-03,ACC-0020,CH-WS-01,68,0,1,23,False
INV-0004991,2024-06-03,ACC-0021,CH-NE-01,42,0,6,36,False
INV-0004992,2024-06-03,ACC-0021,CH-MW-01,31,91,12,36,False
INV-0004993,2024-06-03,ACC-0021,CH-WE-01,114,0,15,36,False
INV-0004994,2024-06-03,ACC-0021,CH-ON-01,50,0,16,36,False
INV-0004995,2024-06-03,ACC-0021,CH-WS-01,37,0,6,36,False
INV-0004996,2024-06-03,ACC-0023,CH-NE-01,69,0,10,37,False
INV-0004997,2024-06-03,ACC-0023,CH-MW-01,42,0,6,37,False
INV-0004998,2024-06-03,ACC-0023,CH-WE-01,95,0,11,37,False
INV-0004999,2024-06-03,ACC-0023,CH-ON-01,29,82,16,37,False
INV-0005000,2024-06-03,ACC-0023,CH-WS-01,81,0,1,37,False
INV-0005001,2024-06-03,ACC-0024,CH-NE-01,53,0,11,16,False
INV-0005002,2024-06-03,ACC-0024,CH-MW-01,92,0,6,16,False
